dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha
206,2000,12,Uttar Pradesh,Farrukhabad,5.11,6.35,1243.0
206,2001,12,Uttar Pradesh,Farrukhabad,4.16,4.41,1060.0
206,2002,12,Uttar Pradesh,Farrukhabad,3.29,3.88,1179.0
206,2003,12,Uttar Pradesh,Farrukhabad,4.12,3.7,898.0
206,2004,12,Uttar Pradesh,Farrukhabad,4.06,6.8,1675.0
206,2005,12,Uttar Pradesh,Farrukhabad,4.38,4.98,1137.0
206,2006,12,Uttar Pradesh,Farrukhabad,4.29,5.41,1261.0
206,2007,12,Uttar Pradesh,Farrukhabad,4.39,5.74,1308.0
206,2008,12,Uttar Pradesh,Farrukhabad,4.3,9.06,2107.0
206,2009,12,Uttar Pradesh,Farrukhabad,3.64,7.32,2011.0
206,2010,12,Uttar Pradesh,Farrukhabad,4.01,5.11,1274.0
206,2011,12,Uttar Pradesh,Farrukhabad,3.83,4.57,1193.0
206,2012,12,Uttar Pradesh,Farrukhabad,4.01,6.13,1529.0
206,2013,12,Uttar Pradesh,Farrukhabad,4.34,5.67,1306.0
206,2014,12,Uttar Pradesh,Farrukhabad,3.79,5.84,1541.0
206,2015,12,Uttar Pradesh,Farrukhabad,4.2,6.68,1590.0
206,2016,12,Uttar Pradesh,Farrukhabad,4.1,8.81,2150.0
206,2017,12,Uttar Pradesh,Farrukhabad,3.9,6.18,1584.0
206,2018,12,Uttar Pradesh,Farrukhabad,3.87,8.23,2124.0
206,2019,12,Uttar Pradesh,Farrukhabad,4.07,10.52,2582.0
207,1990,12,Uttar Pradesh,Etawah,53.69,81.72,1522.0
207,1991,12,Uttar Pradesh,Etawah,53.73,60.38,1124.0
207,1992,12,Uttar Pradesh,Etawah,59.45,88.62,1491.0
207,1993,12,Uttar Pradesh,Etawah,57.55,79.92,1389.0
207,1994,12,Uttar Pradesh,Etawah,57.64,61.88,1074.0
207,1995,12,Uttar Pradesh,Etawah,59.34,96.57,1627.0
207,1996,12,Uttar Pradesh,Etawah,56.76,77.1,1358.0
207,1997,12,Uttar Pradesh,Etawah,33.28,57.6,1731.0
207,1998,12,Uttar Pradesh,Etawah,35.07,40.36,1151.0
207,1999,12,Uttar Pradesh,Etawah,34.54,58.94,1706.0
207,2000,12,Uttar Pradesh,Etawah,37.07,54.03,1458.0
207,2001,12,Uttar Pradesh,Etawah,34.86,45.98,1319.0
207,2002,12,Uttar Pradesh,Etawah,35.99,49.23,1368.0
207,2003,12,Uttar Pradesh,Etawah,41.12,36.18,880.0
207,2004,12,Uttar Pradesh,Etawah,37.35,75.56,2023.0
207,2005,12,Uttar Pradesh,Etawah,38.48,66.11,1718.0
207,2006,12,Uttar Pradesh,Etawah,39.41,67.66,1717.0
207,2007,12,Uttar Pradesh,Etawah,40.17,69.51,1730.0
207,2008,12,Uttar Pradesh,Etawah,33.84,73.37,2168.0
207,2009,12,Uttar Pradesh,Etawah,36.79,73.17,1989.0
207,2010,12,Uttar Pradesh,Etawah,38.09,79.38,2084.0
207,2011,12,Uttar Pradesh,Etawah,36.38,73.41,2018.0
207,2012,12,Uttar Pradesh,Etawah,35.46,84.64,2387.0
207,2013,12,Uttar Pradesh,Etawah,35.24,87.42,2481.0
207,2014,12,Uttar Pradesh,Etawah,37.71,73.96,1961.0
207,2015,12,Uttar Pradesh,Etawah,39.34,90.88,2310.0
207,2016,12,Uttar Pradesh,Etawah,35.81,83.43,2330.0
207,2017,12,Uttar Pradesh,Etawah,38.48,84.95,2208.0
207,2018,12,Uttar Pradesh,Etawah,37.38,104.2,2788.0
207,2019,12,Uttar Pradesh,Etawah,35.24,89.09,2528.0
209,1990,12,Uttar Pradesh,Fatehpur,8.08,7.08,876.0
209,1991,12,Uttar Pradesh,Fatehpur,5.42,6.55,1208.0
209,1992,12,Uttar Pradesh,Fatehpur,6.27,8.36,1333.0
209,1993,12,Uttar Pradesh,Fatehpur,6.87,11.66,1697.0
209,1994,12,Uttar Pradesh,Fatehpur,8.02,7.09,884.0
209,1995,12,Uttar Pradesh,Fatehpur,8.11,7.7,949.0
209,1996,12,Uttar Pradesh,Fatehpur,7.9,5.46,691.0
209,1997,12,Uttar Pradesh,Fatehpur,7.9,4.75,601.0
209,1998,12,Uttar Pradesh,Fatehpur,7.28,5.11,702.0
209,1999,12,Uttar Pradesh,Fatehpur,6.99,7.02,1004.0
209,2000,12,Uttar Pradesh,Fatehpur,7.62,6.43,844.0
209,2001,12,Uttar Pradesh,Fatehpur,7.09,5.46,770.0
209,2002,12,Uttar Pradesh,Fatehpur,6.78,5.55,819.0
209,2003,12,Uttar Pradesh,Fatehpur,6.82,6.84,1003.0
209,2004,12,Uttar Pradesh,Fatehpur,5.05,5.94,1176.0
209,2005,12,Uttar Pradesh,Fatehpur,5.8,8.76,1510.0
209,2006,12,Uttar Pradesh,Fatehpur,6.68,7.94,1189.0
209,2007,12,Uttar Pradesh,Fatehpur,8.47,8.11,957.0
209,2008,12,Uttar Pradesh,Fatehpur,7.21,7.49,1039.0
209,2009,12,Uttar Pradesh,Fatehpur,8.66,8.09,934.0
209,2010,12,Uttar Pradesh,Fatehpur,8.62,8.16,947.0
209,2011,12,Uttar Pradesh,Fatehpur,7.68,8.28,1078.0
209,2012,12,Uttar Pradesh,Fatehpur,6.99,8.96,1282.0
209,2013,12,Uttar Pradesh,Fatehpur,6.48,6.21,958.0
209,2014,12,Uttar Pradesh,Fatehpur,5.16,3.94,764.0
209,2015,12,Uttar Pradesh,Fatehpur,5.47,4.48,819.0
209,2016,12,Uttar Pradesh,Fatehpur,8.12,7.79,959.0
209,2017,12,Uttar Pradesh,Fatehpur,7.4,8.83,1194.0
209,2018,12,Uttar Pradesh,Fatehpur,7.87,8.73,1109.0
209,2019,12,Uttar Pradesh,Fatehpur,6.59,12.9,1957.0
210,1990,12,Uttar Pradesh,Allahabad,47.49,61.88,1303.0
210,1991,12,Uttar Pradesh,Allahabad,35.01,33.15,947.0
210,1992,12,Uttar Pradesh,Allahabad,35.79,47.83,1336.0
210,1993,12,Uttar Pradesh,Allahabad,45.35,64.32,1418.0
210,1994,12,Uttar Pradesh,Allahabad,51.34,38.49,750.0
210,1995,12,Uttar Pradesh,Allahabad,53.43,51.2,958.0
210,1996,12,Uttar Pradesh,Allahabad,51.7,48.07,930.0
210,1997,12,Uttar Pradesh,Allahabad,33.28,28.58,859.0
210,1998,12,Uttar Pradesh,Allahabad,33.75,31.54,935.0
210,1999,12,Uttar Pradesh,Allahabad,27.47,41.09,1496.0
210,2000,12,Uttar Pradesh,Allahabad,31.64,18.58,587.0
210,2001,12,Uttar Pradesh,Allahabad,34.5,31.8,922.0
210,2002,12,Uttar Pradesh,Allahabad,33.93,30.21,890.0
210,2003,12,Uttar Pradesh,Allahabad,31.06,18.9,608.0
210,2004,12,Uttar Pradesh,Allahabad,28.71,28.04,977.0
210,2005,12,Uttar Pradesh,Allahabad,27.76,31.76,1144.0
210,2006,12,Uttar Pradesh,Allahabad,28.24,25.83,915.0
210,2007,12,Uttar Pradesh,Allahabad,27.75,30.87,1112.0
210,2008,12,Uttar Pradesh,Allahabad,27.69,28.39,1025.0
210,2009,12,Uttar Pradesh,Allahabad,27.09,25.39,937.0
210,2010,12,Uttar Pradesh,Allahabad,28.47,27.6,969.0
210,2011,12,Uttar Pradesh,Allahabad,28.36,26.17,923.0
210,2012,12,Uttar Pradesh,Allahabad,28.88,26.47,917.0
210,2013,12,Uttar Pradesh,Allahabad,27.07,19.79,731.0
210,2014,12,Uttar Pradesh,Allahabad,25.67,17.77,692.0
210,2015,12,Uttar Pradesh,Allahabad,28.82,26.02,903.0
210,2016,12,Uttar Pradesh,Allahabad,27.34,26.07,953.0
210,2017,12,Uttar Pradesh,Allahabad,18.17,13.55,746.0
210,2018,12,Uttar Pradesh,Allahabad,23.92,32.15,1344.0
210,2019,12,Uttar Pradesh,Allahabad,27.04,33.32,1232.0
211,1990,12,Uttar Pradesh,Jhansi,0.02,0.02,1000.0
211,1991,12,Uttar Pradesh,Jhansi,0.04,0.03,750.0
211,1992,12,Uttar Pradesh,Jhansi,0.04,0.04,1000.0
211,1993,12,Uttar Pradesh,Jhansi,0.06,0.04,667.0
211,1994,12,Uttar Pradesh,Jhansi,0.12,0.06,500.0
211,1995,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0
211,1996,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0
211,1997,12,Uttar Pradesh,Jhansi,0.01,0.02,2000.0
211,1998,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0
211,1999,12,Uttar Pradesh,Jhansi,0.14,0.17,1214.0
211,2000,12,Uttar Pradesh,Jhansi,0.15,0.16,1067.0
211,2001,12,Uttar Pradesh,Jhansi,0.1,0.09,900.0
211,2002,12,Uttar Pradesh,Jhansi,0.06,0.06,1000.0
211,2003,12,Uttar Pradesh,Jhansi,0.04,0.02,500.0
211,2004,12,Uttar Pradesh,Jhansi,0.02,0.02,1000.0
211,2005,12,Uttar Pradesh,Jhansi,0.04,0.04,1000.0
211,2006,12,Uttar Pradesh,Jhansi,0.1,0.19,1900.0
211,2007,12,Uttar Pradesh,Jhansi,0.31,0.16,516.0
211,2008,12,Uttar Pradesh,Jhansi,0.04,0.02,500.0
211,2009,12,Uttar Pradesh,Jhansi,0.06,0.06,1000.0
211,2010,12,Uttar Pradesh,Jhansi,0.02,0.02,1000.0
211,2011,12,Uttar Pradesh,Jhansi,0.01,0.01,1000.0
211,2012,12,Uttar Pradesh,Jhansi,0.04,0.08,2000.0
211,2014,12,Uttar Pradesh,Jhansi,4.92,3.95,803.0
211,2015,12,Uttar Pradesh,Jhansi,0.02,0.02,1000.0
211,2016,12,Uttar Pradesh,Jhansi,0.01,0.02,1154.0
211,2018,12,Uttar Pradesh,Jhansi,0.01,0.01,1429.0
211,2019,12,Uttar Pradesh,Jhansi,0.02,0.04,1870.0
212,1990,12,Uttar Pradesh,Lalitpur,0.13,0.09,692.0
212,1991,12,Uttar Pradesh,Lalitpur,0.11,0.08,727.0
212,1997,12,Uttar Pradesh,Lalitpur,0.05,0.07,1400.0
212,1998,12,Uttar Pradesh,Lalitpur,0.03,0.04,1333.0
212,1999,12,Uttar Pradesh,Lalitpur,0.02,0.02,1000.0
212,2001,12,Uttar Pradesh,Lalitpur,0.17,0.15,882.0
212,2007,12,Uttar Pradesh,Lalitpur,0.09,0.04,444.0
213,1990,12,Uttar Pradesh,Jalaun,15.16,14.79,976.0
213,1991,12,Uttar Pradesh,Jalaun,15.0,11.19,746.0
213,1992,12,Uttar Pradesh,Jalaun,17.6,16.31,927.0
213,1993,12,Uttar Pradesh,Jalaun,15.56,11.29,726.0
213,1994,12,Uttar Pradesh,Jalaun,13.26,10.28,775.0
213,1995,12,Uttar Pradesh,Jalaun,14.68,18.46,1257.0
213,1996,12,Uttar Pradesh,Jalaun,12.3,12.09,983.0
213,1997,12,Uttar Pradesh,Jalaun,12.92,18.33,1419.0
213,1998,12,Uttar Pradesh,Jalaun,12.89,14.95,1160.0
213,1999,12,Uttar Pradesh,Jalaun,11.99,15.41,1285.0
213,2000,12,Uttar Pradesh,Jalaun,12.93,13.38,1035.0
213,2001,12,Uttar Pradesh,Jalaun,11.77,10.58,899.0
213,2002,12,Uttar Pradesh,Jalaun,12.06,11.98,993.0
213,2003,12,Uttar Pradesh,Jalaun,15.94,7.33,460.0
213,2004,12,Uttar Pradesh,Jalaun,13.79,11.65,845.0
213,2005,12,Uttar Pradesh,Jalaun,12.49,13.09,1048.0
213,2006,12,Uttar Pradesh,Jalaun,14.39,26.29,1827.0
213,2007,12,Uttar Pradesh,Jalaun,17.34,8.69,501.0
213,2008,12,Uttar Pradesh,Jalaun,12.95,8.9,687.0
213,2009,12,Uttar Pradesh,Jalaun,17.3,15.23,880.0
213,2010,12,Uttar Pradesh,Jalaun,15.39,13.17,856.0
213,2011,12,Uttar Pradesh,Jalaun,14.07,13.09,930.0
213,2012,12,Uttar Pradesh,Jalaun,13.11,23.4,1785.0
213,2013,12,Uttar Pradesh,Jalaun,11.92,8.0,671.0
213,2014,12,Uttar Pradesh,Jalaun,15.68,12.93,825.0
213,2015,12,Uttar Pradesh,Jalaun,13.2,11.66,883.0
213,2016,12,Uttar Pradesh,Jalaun,14.76,16.98,1150.0
213,2017,12,Uttar Pradesh,Jalaun,15.03,24.31,1617.0
213,2018,12,Uttar Pradesh,Jalaun,15.33,23.52,1535.0
213,2019,12,Uttar Pradesh,Jalaun,14.66,27.73,1891.0
214,1990,12,Uttar Pradesh,Hamirpur,0.53,0.36,679.0
214,1991,12,Uttar Pradesh,Hamirpur,0.52,0.39,750.0
214,1992,12,Uttar Pradesh,Hamirpur,0.46,0.43,935.0
214,1993,12,Uttar Pradesh,Hamirpur,0.78,0.52,667.0
214,1994,12,Uttar Pradesh,Hamirpur,0.41,0.21,512.0
214,1995,12,Uttar Pradesh,Hamirpur,0.55,0.41,745.0
214,1996,12,Uttar Pradesh,Hamirpur,0.86,0.6,698.0
214,1997,12,Uttar Pradesh,Hamirpur,0.38,0.3,789.0
214,1998,12,Uttar Pradesh,Hamirpur,0.58,0.32,552.0
214,1999,12,Uttar Pradesh,Hamirpur,0.61,0.26,426.0
214,2000,12,Uttar Pradesh,Hamirpur,0.41,0.35,854.0
214,2001,12,Uttar Pradesh,Hamirpur,0.32,0.23,719.0
214,2002,12,Uttar Pradesh,Hamirpur,0.48,0.21,438.0
214,2003,12,Uttar Pradesh,Hamirpur,0.55,0.47,855.0
214,2004,12,Uttar Pradesh,Hamirpur,0.24,0.33,1375.0
214,2005,12,Uttar Pradesh,Hamirpur,0.56,0.58,1036.0
214,2006,12,Uttar Pradesh,Hamirpur,0.31,0.35,1129.0
214,2007,12,Uttar Pradesh,Hamirpur,0.6,0.69,1150.0
214,2008,12,Uttar Pradesh,Hamirpur,0.32,0.39,1219.0
214,2009,12,Uttar Pradesh,Hamirpur,0.55,0.34,618.0
214,2010,12,Uttar Pradesh,Hamirpur,0.54,0.32,593.0
214,2011,12,Uttar Pradesh,Hamirpur,0.32,0.25,781.0
214,2012,12,Uttar Pradesh,Hamirpur,0.32,0.54,1688.0
214,2013,12,Uttar Pradesh,Hamirpur,0.36,0.62,1722.0
214,2014,12,Uttar Pradesh,Hamirpur,0.39,0.28,718.0
214,2015,12,Uttar Pradesh,Hamirpur,0.69,0.24,348.0
214,2016,12,Uttar Pradesh,Hamirpur,0.19,0.15,789.0
214,2017,12,Uttar Pradesh,Hamirpur,0.65,0.68,1041.0
214,2018,12,Uttar Pradesh,Hamirpur,0.18,0.09,486.0
214,2019,12,Uttar Pradesh,Hamirpur,0.51,0.95,1846.0
215,1990,12,Uttar Pradesh,Banda,11.55,10.43,903.0
215,1991,12,Uttar Pradesh,Banda,11.3,7.9,699.0
215,1992,12,Uttar Pradesh,Banda,12.45,9.12,733.0
215,1993,12,Uttar Pradesh,Banda,11.61,9.46,815.0
215,1994,12,Uttar Pradesh,Banda,10.55,5.45,517.0
215,1995,12,Uttar Pradesh,Banda,11.03,8.31,753.0
215,1996,12,Uttar Pradesh,Banda,11.79,8.19,695.0
215,1997,12,Uttar Pradesh,Banda,2.94,2.3,782.0
215,1998,12,Uttar Pradesh,Banda,3.36,1.85,551.0
215,1999,12,Uttar Pradesh,Banda,2.99,1.29,431.0
215,2000,12,Uttar Pradesh,Banda,2.79,2.35,842.0
215,2001,12,Uttar Pradesh,Banda,3.8,2.75,724.0
215,2002,12,Uttar Pradesh,Banda,2.68,0.92,343.0
215,2003,12,Uttar Pradesh,Banda,2.79,2.03,728.0
215,2004,12,Uttar Pradesh,Banda,2.03,2.16,1064.0
215,2005,12,Uttar Pradesh,Banda,2.16,2.16,1000.0
215,2006,12,Uttar Pradesh,Banda,2.09,1.75,837.0
215,2007,12,Uttar Pradesh,Banda,3.14,2.61,831.0
215,2008,12,Uttar Pradesh,Banda,3.13,2.58,824.0
215,2009,12,Uttar Pradesh,Banda,4.53,2.99,660.0
215,2010,12,Uttar Pradesh,Banda,4.25,3.19,751.0
215,2011,12,Uttar Pradesh,Banda,3.92,3.68,939.0
215,2012,12,Uttar Pradesh,Banda,2.68,3.82,1425.0
215,2013,12,Uttar Pradesh,Banda,1.04,1.27,1221.0
215,2014,12,Uttar Pradesh,Banda,3.96,3.67,927.0
215,2015,12,Uttar Pradesh,Banda,3.33,1.49,447.0
215,2016,12,Uttar Pradesh,Banda,3.69,3.55,963.0
215,2017,12,Uttar Pradesh,Banda,3.25,6.09,1874.0
215,2018,12,Uttar Pradesh,Banda,3.59,3.63,1013.0
215,2019,12,Uttar Pradesh,Banda,3.27,5.99,1833.0
216,1990,12,Uttar Pradesh,Varanasi,17.53,25.41,1450.0
216,1991,12,Uttar Pradesh,Varanasi,16.94,11.74,693.0
216,1992,12,Uttar Pradesh,Varanasi,16.9,27.11,1604.0
216,1993,12,Uttar Pradesh,Varanasi,18.25,25.65,1405.0
216,1994,12,Uttar Pradesh,Varanasi,17.31,20.13,1163.0
216,1995,12,Uttar Pradesh,Varanasi,9.29,11.51,1239.0
216,1996,12,Uttar Pradesh,Varanasi,8.96,8.7,971.0
216,1997,12,Uttar Pradesh,Varanasi,5.36,5.69,1062.0
216,1998,12,Uttar Pradesh,Varanasi,5.25,6.74,1284.0
216,1999,12,Uttar Pradesh,Varanasi,5.26,5.01,952.0
216,2000,12,Uttar Pradesh,Varanasi,5.2,5.07,975.0
216,2001,12,Uttar Pradesh,Varanasi,4.17,3.76,902.0
216,2002,12,Uttar Pradesh,Varanasi,4.76,4.51,947.0
216,2003,12,Uttar Pradesh,Varanasi,4.0,4.43,1108.0
216,2004,12,Uttar Pradesh,Varanasi,2.98,2.78,933.0
216,2005,12,Uttar Pradesh,Varanasi,4.34,5.8,1336.0
216,2006,12,Uttar Pradesh,Varanasi,4.43,6.21,1402.0
216,2007,12,Uttar Pradesh,Varanasi,4.3,4.64,1079.0
216,2008,12,Uttar Pradesh,Varanasi,4.34,4.74,1092.0
216,2009,12,Uttar Pradesh,Varanasi,5.56,6.6,1187.0
216,2010,12,Uttar Pradesh,Varanasi,5.39,6.22,1154.0
216,2011,12,Uttar Pradesh,Varanasi,5.47,8.67,1585.0
216,2012,12,Uttar Pradesh,Varanasi,5.47,6.87,1256.0
216,2013,12,Uttar Pradesh,Varanasi,5.28,5.55,1051.0
216,2014,12,Uttar Pradesh,Varanasi,5.43,5.9,1087.0
216,2015,12,Uttar Pradesh,Varanasi,5.25,3.96,754.0
216,2016,12,Uttar Pradesh,Varanasi,5.05,3.55,704.0
216,2017,12,Uttar Pradesh,Varanasi,6.2,5.89,950.0
216,2018,12,Uttar Pradesh,Varanasi,4.92,8.72,1773.0
216,2019,12,Uttar Pradesh,Varanasi,5.54,8.11,1463.0
217,1990,12,Uttar Pradesh,Mirzpur,11.3,11.51,1019.0
217,1991,12,Uttar Pradesh,Mirzpur,10.68,7.4,693.0
217,1992,12,Uttar Pradesh,Mirzpur,11.28,13.53,1199.0
217,1993,12,Uttar Pradesh,Mirzpur,11.74,19.28,1642.0
217,1994,12,Uttar Pradesh,Mirzpur,11.66,13.87,1190.0
217,1995,12,Uttar Pradesh,Mirzpur,12.1,21.36,1765.0
217,1996,12,Uttar Pradesh,Mirzpur,10.87,14.03,1291.0
217,1997,12,Uttar Pradesh,Mirzpur,11.65,16.05,1378.0
217,1998,12,Uttar Pradesh,Mirzpur,12.49,16.99,1360.0
217,1999,12,Uttar Pradesh,Mirzpur,11.51,10.34,898.0
217,2000,12,Uttar Pradesh,Mirzpur,11.2,14.95,1335.0
217,2001,12,Uttar Pradesh,Mirzpur,10.89,12.66,1163.0
217,2002,12,Uttar Pradesh,Mirzpur,8.96,9.18,1025.0
217,2003,12,Uttar Pradesh,Mirzpur,10.48,12.79,1220.0
217,2004,12,Uttar Pradesh,Mirzpur,10.09,8.85,877.0
217,2005,12,Uttar Pradesh,Mirzpur,9.28,11.72,1263.0
217,2006,12,Uttar Pradesh,Mirzpur,9.22,9.04,980.0
217,2007,12,Uttar Pradesh,Mirzpur,9.21,9.42,1023.0
217,2008,12,Uttar Pradesh,Mirzpur,8.8,8.02,911.0
217,2009,12,Uttar Pradesh,Mirzpur,9.88,12.16,1231.0
217,2010,12,Uttar Pradesh,Mirzpur,9.7,13.9,1433.0
217,2011,12,Uttar Pradesh,Mirzpur,9.57,13.45,1405.0
217,2012,12,Uttar Pradesh,Mirzpur,9.57,13.05,1364.0
217,2013,12,Uttar Pradesh,Mirzpur,13.86,16.73,1207.0
217,2014,12,Uttar Pradesh,Mirzpur,8.43,10.94,1298.0
217,2015,12,Uttar Pradesh,Mirzpur,9.27,9.85,1063.0
217,2016,12,Uttar Pradesh,Mirzpur,9.54,11.89,1246.0
217,2017,12,Uttar Pradesh,Mirzpur,9.88,11.65,1179.0
217,2018,12,Uttar Pradesh,Mirzpur,9.71,14.7,1514.0
217,2019,12,Uttar Pradesh,Mirzpur,9.41,12.65,1344.0
218,1990,12,Uttar Pradesh,Jaunpur,5.52,5.13,929.0
218,1991,12,Uttar Pradesh,Jaunpur,5.32,4.94,929.0
218,1992,12,Uttar Pradesh,Jaunpur,5.51,6.0,1089.0
218,1993,12,Uttar Pradesh,Jaunpur,6.11,6.88,1126.0
218,1994,12,Uttar Pradesh,Jaunpur,6.14,5.27,858.0
218,1995,12,Uttar Pradesh,Jaunpur,5.0,5.96,1192.0
218,1996,12,Uttar Pradesh,Jaunpur,4.86,4.51,928.0
218,1997,12,Uttar Pradesh,Jaunpur,5.44,5.77,1061.0
218,1998,12,Uttar Pradesh,Jaunpur,5.85,5.28,903.0
218,1999,12,Uttar Pradesh,Jaunpur,5.36,5.11,953.0
218,2000,12,Uttar Pradesh,Jaunpur,4.9,7.54,1539.0
218,2001,12,Uttar Pradesh,Jaunpur,5.14,3.33,648.0
218,2002,12,Uttar Pradesh,Jaunpur,4.56,5.19,1138.0
218,2003,12,Uttar Pradesh,Jaunpur,5.02,3.87,771.0
218,2004,12,Uttar Pradesh,Jaunpur,5.43,5.92,1090.0
218,2005,12,Uttar Pradesh,Jaunpur,5.29,6.61,1250.0
218,2006,12,Uttar Pradesh,Jaunpur,5.49,6.6,1202.0
218,2007,12,Uttar Pradesh,Jaunpur,5.71,6.22,1089.0
218,2008,12,Uttar Pradesh,Jaunpur,5.55,5.27,950.0
218,2009,12,Uttar Pradesh,Jaunpur,5.58,7.88,1412.0
218,2010,12,Uttar Pradesh,Jaunpur,6.12,8.27,1351.0
218,2011,12,Uttar Pradesh,Jaunpur,6.04,9.51,1575.0
218,2012,12,Uttar Pradesh,Jaunpur,5.5,7.78,1415.0
218,2013,12,Uttar Pradesh,Jaunpur,10.29,8.96,871.0
218,2014,12,Uttar Pradesh,Jaunpur,6.63,8.22,1240.0
218,2015,12,Uttar Pradesh,Jaunpur,5.91,6.6,1117.0
218,2016,12,Uttar Pradesh,Jaunpur,6.75,7.83,1160.0
218,2017,12,Uttar Pradesh,Jaunpur,4.94,5.8,1174.0
218,2018,12,Uttar Pradesh,Jaunpur,5.96,7.51,1261.0
218,2019,12,Uttar Pradesh,Jaunpur,7.09,11.04,1556.0
219,1990,12,Uttar Pradesh,Ghazipur,13.11,14.58,1112.0
219,1991,12,Uttar Pradesh,Ghazipur,13.43,12.92,962.0
219,1992,12,Uttar Pradesh,Ghazipur,12.39,15.14,1222.0
219,1993,12,Uttar Pradesh,Ghazipur,13.92,18.22,1309.0
219,1994,12,Uttar Pradesh,Ghazipur,11.16,6.83,612.0
219,1995,12,Uttar Pradesh,Ghazipur,12.96,11.23,867.0
219,1996,12,Uttar Pradesh,Ghazipur,12.71,12.44,979.0
219,1997,12,Uttar Pradesh,Ghazipur,11.39,6.89,605.0
219,1998,12,Uttar Pradesh,Ghazipur,11.52,12.35,1072.0
219,1999,12,Uttar Pradesh,Ghazipur,10.92,10.42,954.0
219,2000,12,Uttar Pradesh,Ghazipur,9.89,12.2,1234.0
219,2001,12,Uttar Pradesh,Ghazipur,9.76,9.51,974.0
219,2002,12,Uttar Pradesh,Ghazipur,9.83,10.31,1049.0
219,2003,12,Uttar Pradesh,Ghazipur,11.29,10.7,948.0
219,2004,12,Uttar Pradesh,Ghazipur,10.81,15.28,1414.0
219,2005,12,Uttar Pradesh,Ghazipur,13.98,19.02,1361.0
219,2006,12,Uttar Pradesh,Ghazipur,14.14,19.98,1413.0
219,2007,12,Uttar Pradesh,Ghazipur,13.89,19.97,1438.0
219,2008,12,Uttar Pradesh,Ghazipur,13.69,19.35,1413.0
219,2009,12,Uttar Pradesh,Ghazipur,14.44,23.92,1657.0
219,2010,12,Uttar Pradesh,Ghazipur,13.84,19.55,1413.0
219,2011,12,Uttar Pradesh,Ghazipur,14.57,22.48,1543.0
219,2012,12,Uttar Pradesh,Ghazipur,16.15,24.46,1515.0
219,2013,12,Uttar Pradesh,Ghazipur,14.99,11.0,734.0
219,2014,12,Uttar Pradesh,Ghazipur,13.04,23.38,1793.0
219,2015,12,Uttar Pradesh,Ghazipur,17.32,30.0,1732.0
219,2016,12,Uttar Pradesh,Ghazipur,15.53,10.54,679.0
219,2017,12,Uttar Pradesh,Ghazipur,14.76,15.48,1049.0
219,2018,12,Uttar Pradesh,Ghazipur,15.85,28.36,1790.0
219,2019,12,Uttar Pradesh,Ghazipur,14.57,19.53,1340.0
220,1990,12,Uttar Pradesh,Ballia,3.05,2.84,931.0
220,1991,12,Uttar Pradesh,Ballia,2.68,2.49,929.0
